system:index,0_2013_precipitation,10_2023_precipitation,11_2024_precipitation,1_2014_precipitation,2_2015_precipitation,3_2016_precipitation,4_2017_precipitation,5_2018_precipitation,6_2019_precipitation,7_2020_precipitation,8_2021_precipitation,9_2022_precipitation,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,nbr,nbr2,ndmi,ndvi,nir,osavi,red,satvi,savi,slope,swir1,swir2,swirRatio,vegType,vermiculite,.geo
000000000000000002af,214.1408776640892,260.59568071365356,191.00206607580185,230.48977774381638,207.6249961256981,180.2252178788185,162.43150433897972,231.305669516325,148.4780156314373,200.84686881303787,232.02169370651245,347.19413048028946,45,Upper Karoo Bioregion,Nama-Karoo,J_1142,7,RPLAND63202007,2020,0.005079805220799161,0.036953629417383005,0.16128232572743637,0.05922617651913546,0.0,0.0,1159.1346704871055,0.08900447302598437,-0.0028196752626552047,0.017057138526280262,0.06289293218720153,0.0,0.028536014922439987,0.0029664589261143345,0.0,5.0,243.0,0.08387495666998504,0.06078088475140425,0.11288854607879945,-0.048235815834990536,0.21649266094851743,0.14328758357211074,0.1487992933053797,0.09150549188156634,0.14461459379568475,0.10299978492765509,5.345314675324739,0.15949646609360074,0.12726251193887295,1.2545116700893828,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.901011058377865,-32.04686365135119]}"
000000000000000002b0,214.1408776640892,260.59568071365356,191.00206607580185,230.48977774381638,207.6249961256981,180.2252178788185,162.43150433897972,231.305669516325,148.4780156314373,200.84686881303787,232.02169370651245,347.19413048028946,35,Upper Karoo Bioregion,Nama-Karoo,J_1143,7,RPLAND64202007,2020,-0.35881264630841464,0.04075832144555398,0.18400138502482624,0.042534301169942904,0.055330853806511884,0.0,1189.3399904897763,0.08022262510293104,-0.012474560152163578,0.0014010486903782407,0.07514866856871139,0.0,0.06018058400330121,0.03756722109237286,0.0,5.0,247.0,0.08080711243014305,0.05668792956169026,0.10021446073800677,-0.041110461727457845,0.17292860428803997,0.17590104612458393,0.13017488436448363,0.12224179743223965,0.10237027722429898,0.09642106680092331,1.8901926914510756,0.1917191155492154,0.15680425582501187,1.2227669597182225,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.906451161663064,-32.03785626722322]}"
000000000000000002b1,222.80795067548752,257.24272391200066,195.04935291409492,243.17291170358658,210.46751856803894,194.4566341638565,163.5516640841961,239.26265570521355,153.79716756939888,208.72141617536545,244.68185967206955,348.78328227996826,70,Upper Karoo Bioregion,Nama-Karoo,J_1147,7,RPLAND68202007,2020,0.79483028627918,0.05532063152896486,0.22345300506294508,0.04913547466325963,0.018458000786694476,0.0,1281.960588793922,0.08335799249800069,-0.010080982905982909,0.06753040445439609,0.09365068850902185,0.0,0.06939665402895137,0.05238281036324707,0.02701618230361261,4.0,257.0,0.08260969599710684,1.3135551299867993E-4,0.12692162132727336,-0.12928966485876645,0.16121469953177886,0.1963228632478633,0.12633293067571214,0.14054613010446346,0.15187088834565812,0.09672636528130608,8.395942077790682,0.2500035137701804,0.19170197056030389,1.2907823575527917,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.88305425843564,-32.03153326192944]}"
000000000000000002b2,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,35,Upper Karoo Bioregion,Nama-Karoo,J_1154,7,RPLAND75202007,2020,0.8905339095004476,0.05391624053030304,0.2267235814960617,0.0,0.0,0.0,1336.597537878788,0.11870185353539209,-0.022221685606060613,0.08352941274642944,0.08785700757575757,0.0,0.08754325658082962,0.0,0.0,4.0,266.0,0.11911784650080585,-0.006983179361916635,0.13279523771735982,-0.13805217835628852,0.2140621926889501,0.22625982481060608,0.1733525400332204,0.1448953125,0.19448640391541028,0.13656608887355437,2.6632094336955836,0.2967287405303032,0.22807440814393942,1.3062850407917395,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.847970051347122,-32.01238588200595]}"
000000000000000002b3,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,55,Upper Karoo Bioregion,Nama-Karoo,J_1155,7,RPLAND74202007,2020,0.9791728792459352,0.04477491710090005,0.24337368856979624,0.04478161600614712,0.0,0.010633377196846951,1340.0,0.0953951644557226,-0.030029204168640453,0.08032983615253278,0.07602752250118426,0.0,0.13418929243556474,0.005104912742301786,0.0,4.0,268.0,0.09763037911711117,-0.02488172909466365,0.12059711378327143,-0.14468539558079274,0.18884551533586544,0.1999531501657982,0.14861809079368096,0.1360029606821412,0.18421350606579964,0.11402128617425261,1.111370043695848,0.268698910468972,0.20925611084793935,1.274443442761644,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.84074184853949,-32.01318406109452]}"
000000000000000000a8,222.80795067548752,257.24272391200066,195.04935291409492,243.17291170358658,210.46751856803894,194.4566341638565,163.5516640841961,239.26265570521355,153.79716756939888,208.72141617536545,244.68185967206955,348.78328227996826,35,Upper Karoo Bioregion,Nama-Karoo,J_1156,7,RPLAND01202007,2020,-0.2116665735892603,0.02985068687825676,0.1772620097430946,0.022674878807725188,0.0,0.0,1234.1468498342022,0.13418244690140635,0.003310990052108005,0.0473957616678774,0.05843351492183801,0.0,0.04869613962884143,0.0,0.0,6.0,252.0,0.1268548447689927,0.05628038712078816,0.1436398812291296,-0.0905506474564619,0.3178496213390724,0.1582649692089058,0.21997328799293825,0.08174793936522974,0.2404575738676461,0.15315972733757385,1.5753479665176158,0.18777610137375658,0.13969135480814782,1.3354742222631901,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.856647461997127,-32.02077345108748]}"
000000000000000000a9,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,30,Upper Karoo Bioregion,Nama-Karoo,J_1157,7,RPLAND02202007,2020,0.997792167508996,0.04699131878557875,0.24025904962641012,0.07450980693101883,0.0,0.0,1255.9772296015178,0.12254541362344204,-0.013905265654648957,0.07254902273416519,0.07804810246679318,0.0,0.07377450913190842,0.0,0.0,6.0,264.0,0.12175539631460153,-0.022420064514357973,0.1485283017384712,-0.16766644100989064,0.2417819775513725,0.20211314041745734,0.18734941958136986,0.1236349146110057,0.2442305116318661,0.1419996629969219,20.182102547198593,0.28516940227703985,0.21241840607210627,1.3488827344362377,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.847506304837562,-32.02388590362279]}"
000000000000000000aa,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,30,Upper Karoo Bioregion,Nama-Karoo,J_1161,7,RPLAND06202007,2020,0.1384394182454302,0.04387418815663802,0.21879756227918432,0.05734581401021911,0.0,0.0,1299.8548233046804,0.10404945351717124,-0.012972898758357217,0.0749437122106723,0.07576019579751674,0.0,0.0684704231765431,0.05047203105658207,0.0,5.0,261.0,0.10319075992450105,-0.006595152973897004,0.11567988194731611,-0.1236155896368432,0.21204088482411573,0.18898832378223496,0.1621453789949645,0.12086167621776508,0.19016650383856146,0.12161347750705997,11.823626025927672,0.24169818529130851,0.19094419770773643,1.261698391683464,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.840211215514127,-32.044674232733946]}"
000000000000000002b4,176.36455908417702,185.87802988290787,146.2280590236187,181.86965757608414,153.71157228946686,163.7981050312519,139.31029570102692,198.81173503398895,128.64335417747498,179.1100922524929,222.22286769747734,346.1258590519428,50,Upper Karoo Bioregion,Nama-Karoo,J_1166,7,RP312214202007,2020,0.9492583827676796,0.042794284341978864,0.2106748943312825,0.05098039284348488,0.0,0.0,1306.7646493756001,0.06981110541681392,-0.007808789625360234,0.021568628028035164,0.06979135446685877,0.0,0.043697480112314224,0.0,0.0,5.0,242.0,0.06659710548968412,-0.0606466282864068,0.057481696949081854,-0.11531564007145526,0.16058150696765908,0.14665595581171947,0.11440798116706519,0.10540033621517769,0.14480207840429832,0.08132236964793071,3.5487108622229404,0.18536998078770411,0.16520465898174833,1.1219843721641702,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.75317848115297,-31.4311019277798]}"
000000000000000002b5,198.49083398282528,212.91751542687416,161.73802706599236,210.89159113168716,175.91886031627655,184.21791926026344,153.5039477646351,224.84492856264114,142.26162120699883,196.75178161263466,242.21798226237297,368.09145867824554,75,Upper Karoo Bioregion,Nama-Karoo,J_1167,7,RP312213202007,2020,4.632679487995776E-5,0.05215038167938933,0.28529763722237744,0.0695978672570684,0.0,0.0,1296.791030534351,0.05422708673672823,-0.029357251908396963,0.07328122994997575,0.09050763358778628,0.0,0.08110277235280466,0.005693384520851702,0.0,5.0,252.0,0.05656792112547933,-0.10735362455362585,0.08690795444577705,-0.1920398233728555,0.10694944613989983,0.1943015267175573,0.0852627152477512,0.15747175572519087,0.14191069641641077,0.06621238674598796,1.0859265363853396,0.2872076335877863,0.24126641221374046,1.190360295863552,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.936059592657944,-31.35073109039249]}"
000000000000000002b6,311.1355848312378,446.91222789883614,269.1557601392269,341.50978764891624,313.4990462362766,264.1637641787529,247.69512367248535,324.1849429309368,225.670061647892,359.26986062526703,396.69399017095566,500.29733818769455,20,Upper Karoo Bioregion,Nama-Karoo,J_1170,8,RP312418202008,2020,-0.14736959228837512,0.062400000000000004,0.2230881005525589,0.028431374579668045,0.0,0.0,1216.2630331753555,0.11631995439529419,-0.009100000000000004,0.03333333507180214,0.1038,0.0,0.0,0.028431374579668045,0.0,5.0,368.0,0.1176515519618988,0.014983713626861572,0.15222306549549103,-0.13827434182167053,0.20378419756889343,0.23450000000000001,0.1677590310573578,0.1557,0.18826963007450104,0.1341216266155243,1.9682313056918683,0.30970000000000003,0.23,1.3591110706329346,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.69443474746748,-31.984739455474585]}"
000000000000000002b7,322.9047420024872,481.91114896535873,289.631446659565,365.7245388031006,344.10092908144,287.9389551579952,276.96913862228394,376.07275265455246,256.5887059569359,396.1177023053169,409.5212793946266,537.7644221186638,25,Upper Karoo Bioregion,Nama-Karoo,J_1171,8,RP312416202008,2020,-0.8750925909693235,0.05100790852787042,0.23955531456659046,0.0051378342134433454,0.0,0.0,1383.0095283468315,0.1141253663293517,-0.007957837065269174,0.0,0.09269166269652215,0.0,0.0,0.0051378342134433454,0.0,5.0,399.7584564078133,0.11450324665085937,-0.005331277550012229,0.14725534313346386,-0.1527114182057524,0.2088514584382413,0.21710161981896145,0.1679526222936309,0.14119542639352073,0.21134938262740222,0.13163386237385616,1.3306931745954897,0.2970178180085756,0.2203620771796094,1.345429208575117,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.75845852039285,-31.917857398773943]}"
000000000000000002b8,370.24758249521255,539.5260700583458,305.1995225250721,410.1992734670639,372.69373628497124,331.7324061393738,328.6543226838112,412.0855320096016,321.6011351943016,416.9819115996361,445.16275370121,634.2659262418747,10,Upper Karoo Bioregion,Nama-Karoo,J_1174,8,RP312413202008,2020,0.9157026345639852,0.05871862791805623,0.23033632624853562,0.0,0.0,0.0,1507.9356836588854,0.1418730970534215,-0.014923487374940439,0.0,0.09345531205335877,0.0,0.0,0.0,0.0,5.0,427.0,0.13979343989027176,0.02153352503551648,0.18545592338088127,-0.16447393238374086,0.24676332799890824,0.23492329680800386,0.20090355540582713,0.1426481657932349,0.24810673032362385,0.15903364758709604,1.61811241398203,0.33105755121486424,0.22653463554073375,1.4554339480888512,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.927899901322736,-31.755532743125357]}"
000000000000000002b9,344.0121572613716,467.37206345796585,275.05743822455406,372.6656501889229,336.6012599468231,295.7632015347481,290.3684071302414,364.60164830088615,292.6478751897812,379.80528512597084,430.5114731490612,607.9147182703018,15,Upper Karoo Bioregion,Nama-Karoo,J_1175,8,RP312412202008,2020,0.5438340473678965,0.06638980952380955,0.21838807195425036,0.0,0.0,0.0,1365.38380952381,0.09732861435129529,-0.008718738095238097,0.0,0.10836159523809526,0.0,0.0,0.0,0.0,5.0,397.0,0.09680410887159052,0.047285963300438154,0.18350111076519604,-0.1338189316860267,0.1696910943019958,0.22433040476190477,0.13900032232914653,0.1590576666666667,0.1693192139622711,0.11079365646555311,2.0643983384541107,0.29685295238095244,0.20510192857142856,1.4498130853970845,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.974684789575495,-31.663447847270653]}"
000000000000000002ba,315.84883666038513,426.0597276687622,249.83186024427414,338.1342364549637,307.29982379078865,280.1744954586029,277.3908951282501,335.8575377166271,263.13269037008286,359.4621506035328,361.18674102425575,455.422127276659,30,Upper Karoo Bioregion,Nama-Karoo,J_1177,8,RP312525202008,2020,0.8074268960303975,0.04852553495007133,0.2591669902425123,0.04253525272918722,0.0,0.0,1033.6923442700902,0.11140537800119424,-0.007633000475511175,0.036790580816896415,0.0878401806942463,0.0,0.02414850923673374,0.04290509473176383,0.0,5.0,341.0,0.11301131833112639,-0.015450508022416048,0.16782024560856693,-0.17926981818432247,0.21538938778216532,0.20920475511174513,0.1698124501969323,0.1356433190679981,0.23796673682378805,0.13087269651765093,0.959199231803502,0.30455805991440793,0.21720304327151685,1.4037721727328587,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.3207868360408,-31.91031259979152]}"
000000000000000002bb,278.5303627550602,325.51959109306335,224.91741821169853,304.78884759545326,260.8614294528961,243.90169796347618,264.500113517046,283.6355129480362,210.02200582623482,313.0769787430763,300.04691955447197,358.6148681342602,20,Upper Karoo Bioregion,Nama-Karoo,J_1185,8,RP322503202008,2020,0.13337411836217736,0.05828945127719963,0.21723984346117972,0.04709499785738276,0.0,0.0,960.7885525070957,0.14597982270405221,-0.01016338694418164,0.0,0.09642540208136237,0.0,0.0629737355051141,0.040791549701366996,0.0,5.0,349.0,0.14512277910505247,0.017106546003586468,0.15883456195229728,-0.14263906184312528,0.25147194640187576,0.2398703878902555,0.20655156225107027,0.143727578051088,0.22909830473962553,0.16457898947238478,2.6237857541388343,0.32102719962157056,0.23123599810785245,1.3776583401459845,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.566126576001395,-32.145021842840684]}"
0000000000000000002f,181.5507906973362,232.19353052973747,195.5965810418129,199.5771508514881,193.2218942940235,175.75679036974907,173.44104480743408,222.6604086458683,163.5889505147934,248.43524515628815,254.33626317977905,472.89100253582,75,Upper Karoo Bioregion,Nama-Karoo,J_1387,1,RP302321202101,2021,-0.9999999957076562,0.05353424855491331,0.15150443565724903,0.013464808507117234,0.0,0.0,1128.1979768786127,0.12947797258465277,0.017428684971098257,0.062745101749897,0.09494024566473991,0.0,0.07794684628186199,0.027673883578939244,0.0,4.0,257.0,0.12316229509868028,0.06407850444575267,0.12565018097746236,-0.05766214281751242,0.2410382901485256,0.203187210982659,0.1878245291380869,0.1205531069364162,0.17193117692549795,0.14313700389267733,1.8543341159820557,0.22642666184971103,0.17515939306358383,1.2874667691013029,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.40572332931424,-30.564524688154176]}"
00000000000000000030,179.35416767001152,192.56549817323685,161.10464105010033,186.01876679062843,164.13920897245407,159.4429670870304,151.86597365140915,194.87166556715965,139.01696637272835,209.89421316981316,242.69978284835815,418.9022628068924,60,Upper Karoo Bioregion,Nama-Karoo,J_1389,1,RP302221202101,2021,0.5377464379752055,0.04900146705146706,0.2027271464359537,0.026591734414155986,0.0,0.0,1127.893217893218,0.15905228496572618,-0.022855699855699855,0.0,0.09692303992303992,0.0,0.15257389731651433,0.026198493166252824,0.02649526730154701,5.0,238.0,0.17732313164958244,0.020701447027829934,0.10476436545537493,-0.08255479682260206,0.2657058744719535,0.2975737373737374,0.22971648512521925,0.17261738816738817,0.1731609120398774,0.19342852903851643,0.9919819499851134,0.3510617123617124,0.2885887445887446,1.2340753866308523,3.0,0.0,"{""type"":""Point"",""coordinates"":[22.986621339502964,-30.574767243273936]}"
00000000000000000031,174.15341606736183,168.91770187020302,147.04756999015808,183.78842985630035,166.40012949705124,155.52619323134422,154.6148356795311,199.68817347288132,128.5289477109909,184.40367498993874,233.64004185795784,398.05166548490524,40,Upper Karoo Bioregion,Nama-Karoo,J_1390,1,RP302220202101,2021,0.5448841698841698,0.053019594594594585,0.18216955559651818,0.029059732851525584,0.0,0.0,1167.1467181467183,0.08876197608942918,0.020959314671814666,0.05398244934307561,0.10114087837837837,0.0,0.0,0.02882740983171352,0.0,5.0,236.0,0.08835073816859697,0.0377194569859668,0.11978027269848293,-0.07029792166253888,0.17354740618106018,0.20033783783783785,0.13558565956831664,0.12768798262548262,0.13766931472022562,0.10356161507874956,0.5053309990690021,0.22188846525096526,0.1738076737451737,1.2722936142020242,3.0,0.0,"{""type"":""Point"",""coordinates"":[22.78750018196134,-30.61740070844594]}"
00000000000000000032,167.34240397810936,174.15323251485825,156.79216906428337,189.62063592672348,164.77484080195427,153.33827397227287,149.53199222683907,192.48060351610184,129.00302436947823,183.20380946993828,222.71519857645035,367.91638189554214,65,Upper Karoo Bioregion,Nama-Karoo,J_1391,1,RP302219202101,2021,0.0074293380909944955,0.06052329462989841,0.2742166697085048,0.0285039431752072,0.004661487299186571,0.0,1264.0,0.07189502420348133,-0.029251741654571842,0.10884202834007876,0.10371192549588776,0.0,0.07404308906703626,0.05454338870196453,0.0,4.0,243.0,0.07607593002400655,-0.09434062157440833,0.08789012257782917,-0.18018287552919837,0.13043098988657595,0.2254597000483793,0.10821112745270732,0.1737641025641026,0.13795260692138744,0.08714105500999604,1.083015445527906,0.3246357764876633,0.27664138848572817,1.1927336069715155,3.0,0.0,"{""type"":""Point"",""coordinates"":[22.575768686640572,-30.74375825499743]}"
000000000000000000ab,147.14152754843235,146.52696485817432,120.35084670782089,168.92212173342705,135.87899911403656,128.92049558460712,114.2146969884634,152.86990368366241,85.43597421050072,136.9810740351677,190.23980793356895,258.4931236207485,75,Upper Karoo Bioregion,Nama-Karoo,J_1395,1,RP312119202101,2021,-0.8165107442331069,0.06446501204819277,0.2603333152345864,0.0,0.0,0.0,1321.1633734939765,0.06125458145536572,-0.0072464096385542204,0.07581699639558792,0.11935373493975907,0.0,0.06470588594675064,0.0,0.0,4.0,237.0,0.06490391917616488,-0.022711502533540668,0.12974750237292557,-0.14951840919184398,0.11321053642106343,0.2337888674698795,0.09367997597858131,0.18051734939759037,0.12207141199384827,0.07487784399684655,1.3502080444830011,0.3143680481927711,0.24487836144578312,1.2981877324667326,2.0,0.0,"{""type"":""Point"",""coordinates"":[21.806983992218072,-31.068398648092508]}"
000000000000000002c0,148.6701585254554,144.8711604441593,121.10733451554087,172.44429736794496,143.57604648362602,127.37009516836298,114.13821475634369,153.5090690814119,94.21078597257416,142.9198171349163,183.39143792800553,268.9262764677299,60,Upper Karoo Bioregion,Nama-Karoo,J_1394,1,RP312120202101,2021,-0.8521611081941304,0.05647180469123983,0.29523775370969,0.0,0.0,0.0,1321.2991862134995,0.06575777212246119,-0.00561584490186691,0.08514046853755067,0.10827778841550982,0.0,0.0,0.0,0.0,4.601723312589756,243.0,0.06931674827822888,-0.09878170505244518,0.11528488622720645,-0.21370339929315682,0.125893257497714,0.20970454763044521,0.10186022223326054,0.16326749640976548,0.17240291993660237,0.08027551532176878,2.907823095600134,0.32338865485878426,0.2534172809956918,1.2606335164486022,4.0,0.0,"{""type"":""Point"",""coordinates"":[21.94986696727365,-31.01588381498608]}"
000000000000000003d8,132.46868215501308,137.56974264979362,112.64906254410744,155.68101945519447,122.17654202878475,126.22063007950783,94.38694623112679,145.21142596006393,79.7112443447113,112.22843945026398,180.8232350051403,235.78396981954575,70,Upper Karoo Bioregion,Nama-Karoo,J_1399,1,RP312116202101,2021,-0.7634585489860796,0.0719269746290091,0.2722624870451402,0.0,0.0,0.0,1167.5955002393491,0.06505747458305927,0.013688439444710392,0.06928104907274246,0.13922048827190048,0.0,0.0,0.053921569138765335,0.0,4.0,192.0,0.06844687434033724,-0.10504808740903454,0.08674249732791095,-0.1911777324257655,0.1122659236734823,0.2438333413116324,0.09463019157608711,0.19421177596936331,0.1253876000599978,0.07757356379478955,7.2509170708444035,0.3581327429392054,0.3005163954044998,1.1899692309193775,1.0,0.0,"{""type"":""Point"",""coordinates"":[21.40938378768652,-31.256938358834308]}"
000000000000000003d9,131.51887473464012,153.90345185995102,113.12222874164581,143.82939991354942,121.50568294525146,127.49348455667496,98.45751495659351,138.58094936609268,80.66720272600651,103.67392456531525,185.03515908122063,234.05514666438103,50,Upper Karoo Bioregion,Nama-Karoo,J_1400,1,RP312115202101,2021,0.8959232226480847,0.06477392771084338,0.17683366064565728,0.0,0.0,0.0,1150.9561445783133,0.12463718012154819,0.0040374939759036145,0.10065296376685061,0.12095672289156628,0.0,0.0,0.0,0.0,4.0,188.0,0.1305012140503849,0.07915444304785099,0.13344939360417515,-0.0563992800536644,0.20925127917025463,0.2629914698795181,0.17746745797524968,0.17302026506024096,0.12783671656645926,0.14605493921113302,2.9086684013274784,0.2954778554216867,0.2255755903614458,1.3080411181392444,1.0,0.0,"{""type"":""Point"",""coordinates"":[21.200158307157785,-31.254169257080118]}"
000000000000000003da,125.31734722852707,133.36972215771675,107.12715810537338,134.6029433310032,121.03936246037483,124.35681168735027,89.0305193066597,123.04603609442711,75.69398286938667,98.50267896056175,171.70473152399063,210.80456951260567,55,Upper Karoo Bioregion,Nama-Karoo,J_1401,1,RP312017202101,2021,-0.9470752138879138,0.06183346080305927,0.27591457676648184,0.0,0.0,0.0,1156.1414913957938,0.041053528247497285,-0.025506978967495236,0.0912673885063277,0.11106261950286808,0.0,0.032910622645660983,0.0,0.0,5.0,190.0,0.044462038202293185,-0.07570576152085802,0.09117312788478958,-0.16532748664798744,0.07752209211598166,0.2181724187380497,0.06464019805428005,0.1875214627151052,0.09219204281487041,0.05165138518184881,1.6934294930550613,0.3070126195028681,0.2528873326959847,1.2006436008568249,1.0,0.0,"{""type"":""Point"",""coordinates"":[20.99846424830832,-31.29091670886156]}"
000000000000000003db,126.06778553128242,140.40289017558098,109.04122096300125,132.24614730477333,123.88303923606873,122.07697738707066,87.57933451235294,115.4923642873764,77.04374189674854,107.97484782338142,170.9385288655758,208.78955203294754,95,Upper Karoo Bioregion,Nama-Karoo,J_1402,1,RP312008202101,2021,-0.9375043059592177,0.0746590648854962,0.23883950954857674,0.0,0.051756724242462235,0.0,1084.9255725190842,0.033263459433765935,-0.0026904580152671783,0.07951279834111911,0.12831173664122142,0.0,0.10505850041526875,0.0,0.0,5.0,175.0,0.03380031372377834,-0.053701711640842545,0.08778207011179616,-0.14059354518433564,0.06003024771752703,0.20766164122137407,0.049214723537754246,0.1843432251908397,0.06500032958254673,0.03929548912134221,0.9478020480343405,0.2777157442748093,0.2304470896946565,1.192562052994284,1.0,0.0,"{""type"":""Point"",""coordinates"":[20.888480520825084,-31.310474326081984]}"
000000000000000003dc,124.59359875321388,138.9722619354725,109.44735875725746,125.58941814303398,119.03557659685612,117.96575555205345,83.84279796481133,120.64834874868393,76.8702517002821,107.8356331884861,167.4036063849926,213.1379459798336,80,Upper Karoo Bioregion,Nama-Karoo,J_1403,1,RP312016202101,2021,0.634198416235093,0.08265864138262125,0.25411132417272275,0.015354927800921257,0.0,0.0,1027.410465674508,0.05266115198513664,-0.0036118578972635534,0.08582983594843818,0.14687702832453195,0.0,0.0,0.05373446788572659,0.0,5.0,166.0,0.05539936658157732,-0.085260418612569,0.07711443156933934,-0.16195114733104918,0.08673014693888574,0.2568391982717235,0.07480444615698756,0.21564445511281807,0.07921314505261981,0.06250471325230839,1.0975802884729107,0.35633127700432066,0.3037142822851657,1.1671180247230368,1.0,0.0,"{""type"":""Point"",""coordinates"":[20.77362299589042,-31.360875545289087]}"
000000000000000003dd,143.89107942581177,146.77441453933716,114.5786988735199,126.5489893257618,123.2803964316845,138.0327921360731,86.09730017185211,125.82266855239868,81.13716205954552,113.16359728574753,183.9883534014225,207.75161090493202,90,Upper Karoo Bioregion,Nama-Karoo,J_1404,1,RP312015202101,2021,-0.955998046755836,0.06392363374880154,0.2763493576677282,0.002753651825923648,0.0,0.0,1170.3815915628,0.04888066099394087,-0.04460896452540749,0.11096134286798888,0.11514817833173538,0.0,0.11106235861478236,0.002753651825923648,0.0,5.0,191.0,0.05514235545239079,-0.08361834676959484,0.07619460479267949,-0.15671187220632404,0.0861779129880901,0.24860901246404607,0.07429130760058118,0.21064774688398855,0.08089926511706465,0.0621613129323361,3.226982418094134,0.3442624640460211,0.2957350910834133,1.164976730785571,1.0,0.0,"{""type"":""Point"",""coordinates"":[20.57107724873975,-31.37758825603739]}"
000000000000000003de,140.67795637249947,148.33016628026962,124.29338991641998,127.1306519806385,119.154950350523,132.9166256338358,86.21096107363701,133.20394670963287,84.87835749983788,114.15530726313591,185.17850279808044,216.44767507910728,90,Upper Karoo Bioregion,Nama-Karoo,J_1405,1,RP312014202101,2021,0.3058410622577735,0.07050341839191142,0.24210736972670405,0.0492107780254771,0.0,0.0492107780254771,1068.1766971593645,0.019652912569881116,0.004351468464130956,0.11967636107480119,0.12468668753009152,0.0,0.06159525264554949,0.0,0.0,4.0,177.0,0.01977756388797517,-0.00824405143434719,0.12830498083514782,-0.13940707497661026,0.03698737501782412,0.18912920077034184,0.029768333793203018,0.17517289359653354,0.060975828248833484,0.023320831064283704,2.8874632422603783,0.2511847616754935,0.19311018295618684,1.2944013968533372,1.0,0.0,"{""type"":""Point"",""coordinates"":[20.40560892684848,-31.383536696842693]}"
00000000000000000033,246.2400143146515,407.45728674530983,285.66892635822296,323.18001103401184,244.25453278422356,247.80000439286232,285.6096421480179,320.6135896742344,304.59199914336205,385.4952786564827,373.7257829904556,575.000660777092,55,Upper Karoo Bioregion,Nama-Karoo,J_1697,10,RP302426202110,2021,-0.08249239726529123,0.0602218932038835,0.306471999973348,0.0,0.0,0.0,1435.0,0.09484312256201378,-0.026612621359223303,0.0,0.0989649514563107,0.0,0.14901961386203766,0.0,0.0,5.0,342.0,0.09843802572888077,-0.16909848518163256,0.08682225414199156,-0.2502111010325765,0.16816261088819182,0.2332228640776699,0.13949925457534282,0.16518529126213594,0.21146664494304987,0.11228003914567451,0.8267557822963565,0.38772500000000004,0.31474111650485437,1.1901556785824228,3.0,0.0,"{""type"":""Point"",""coordinates"":[24.49200493694419,-30.666513247448588]}"
00000000000000000034,235.98711141943932,365.9919790029526,261.4820777475834,335.794273018837,251.26679718494415,247.5716129243374,274.4464339315891,304.58229234814644,314.44890812039375,399.446919798851,376.40394431352615,585.6126493215561,5,Upper Karoo Bioregion,Nama-Karoo,J_1701,10,RP302406202110,2021,-0.5780091466822358,0.05028049490538574,0.2821626946915705,0.04456717291578455,0.0,0.0,1260.295972828724,0.08947919242984172,-0.00409323144104804,0.0,0.08363558951965067,0.0,0.10263150517206526,0.001504124289993983,0.0,5.0,352.0,0.08625530132690372,-0.1030435934879721,0.13327132692503618,-0.233124097665498,0.1838936562361155,0.17563697234352255,0.1385600558838643,0.12108391557496363,0.24440274831162445,0.10270394907594596,5.215786870505728,0.2825054585152839,0.21607510917030565,1.3077239336058217,3.0,0.0,"{""type"":""Point"",""coordinates"":[24.62831519704698,-30.176007672468497]}"
