system:index,0_2013_precipitation,10_2023_precipitation,11_2024_precipitation,1_2014_precipitation,2_2015_precipitation,3_2016_precipitation,4_2017_precipitation,5_2018_precipitation,6_2019_precipitation,7_2020_precipitation,8_2021_precipitation,9_2022_precipitation,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,osavi,red,satvi,savi,slope,swir1,swir2,swirRatio,vegType,vermiculite,.geo
00000000000000000302,322.9047420024872,481.91114896535873,289.631446659565,365.7245388031006,344.10092908144,287.9389551579952,276.96913862228394,376.07275265455246,256.5887059569359,396.1177023053169,409.5212793946266,537.7644221186638,50,Upper Karoo Bioregion,Nama-Karoo,J_1851,6,RP312416202206,2022,-0.8750925909693235,0.04555021179551566,0.22125445634282845,0.0051378342134433454,0.0,0.0,1383.0095283468315,0.12507782016781865,0.0067541396059894515,0.0,0.07334257428733551,0.0,0.0,0.0051378342134433454,0.0,5.0,399.7584564078133,0.11639015909005711,-0.16861182165861469,0.2687230160004642,0.16843249021597623,0.19284699626511875,0.09762689268563463,0.26840471846538255,0.13859754602729624,1.3306931745954897,0.2335748406195425,0.1745570481973583,1.36363696177384,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.75845852039285,-31.917857398773943]}"
00000000000000000303,311.1355848312378,446.91222789883614,269.1557601392269,341.50978764891624,313.4990462362766,264.1637641787529,247.69512367248535,324.1849429309368,225.670061647892,359.26986062526703,396.69399017095566,500.29733818769455,70,Upper Karoo Bioregion,Nama-Karoo,J_1852,6,RP312418202206,2022,-0.14560493901825383,0.0492210564155008,0.17795818339309422,0.028431374579668045,0.0,0.0,1216.2919431279622,0.13789609392389865,0.010226751726244298,0.03333333507180214,0.086603103811142,0.0,0.0,0.028431374579668045,0.0,5.0,368.0,0.13253204314064637,-0.08872057382388138,0.2683572925238812,0.19970839411302765,0.20576100595189495,0.11500778032634495,0.20332587054837933,0.15502232277845318,1.9775432704184288,0.23742342140719785,0.1896667467686237,1.2644926555348799,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.69443920656853,-31.984739455474585]}"
00000000000000000304,328.4709184765816,463.8416528701782,269.10292994976044,363.626651853323,320.0221636891365,288.15639129281044,302.6254615187645,358.9545559287071,279.3836545944214,376.8848875463009,360.44409930706024,465.35940381884575,0,Upper Karoo Bioregion,Nama-Karoo,J_1857,7,RP312591202207,2022,-0.6002905801894082,0.0423077112536111,0.18675016568323072,0.03655314912137232,0.0,0.0,969.1454545454548,0.14320114997870614,0.004519375529514546,0.05686274543404579,0.07037336733994301,0.0,0.057244582268360426,0.03613519248993773,0.0,5.0,337.0,0.13353703334998857,-0.1273893362846956,0.32767657567724656,0.17526625024074574,0.22511963832891732,0.09115878060174902,0.2763496928523032,0.15914151436831966,0.8244461377271626,0.2197581680411357,0.15172060632534573,1.444490262994356,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.48777125229024,-31.994549477792166]}"
00000000000000000305,314.78901356458664,419.7020780444145,266.2853621840477,342.93411669135094,314.9230190515518,273.52069067955017,270.4305009841919,329.14901545643806,270.5620464682579,352.02127462625504,404.3400496542454,570.5482509732246,15,Upper Karoo Bioregion,Nama-Karoo,J_1879,8,RP312472202208,2022,0.9092082529588446,0.04433807428183299,0.23783083039485292,0.0,0.0,0.0,1339.9057591623036,0.10634699498242507,-0.005306376074252386,0.05098039284348488,0.07682179070580068,0.0,0.05098039284348488,0.0,0.0,5.0,385.0,0.10231720313238338,-0.16922094902357904,0.22674581954616527,0.17393926727890915,0.16734950436631138,0.10948083589100828,0.23334323043541816,0.12208937139723314,1.903825175245849,0.24341011437446036,0.1835571656208388,1.3344609867329262,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.9861491383839,-31.631409206201642]}"
00000000000000000306,370.24758249521255,539.5260700583458,305.1995225250721,410.1992734670639,372.69373628497124,331.7324061393738,328.6543226838112,412.0855320096016,321.6011351943016,416.9819115996361,445.16275370121,634.2659262418747,35,Upper Karoo Bioregion,Nama-Karoo,J_1881,8,RP312469202208,2022,-0.39588112948398424,0.05085783772708069,0.24022545104840132,0.0,0.0,0.0,1503.7109412326804,0.12952724785481237,-0.0072732587864224665,0.0,0.07930799026880549,0.0,0.0,0.0,0.0,5.0,427.0,0.1233535779544855,-0.19460547298577432,0.25272618607932507,0.19305425555553382,0.19296471874963367,0.11514003795197406,0.25752166058820114,0.14454603435118343,1.3167892343053624,0.28134954098133286,0.2139394815407811,1.31462362378736,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.923271354429257,-31.785029696593906]}"
00000000000000000307,396.48503690958023,596.6971626877785,339.9102209806442,450.5717604160309,418.536724627018,352.31202763319016,355.6875008940697,447.5237275958061,350.20888566970825,459.9887547492981,492.00308990478516,676.3653203845024,40,Upper Karoo Bioregion,Nama-Karoo,J_1882,8,RP312468202208,2022,0.055774946913791305,0.05453143910804121,0.19679890869350647,0.03921568766236305,0.0,0.0,1738.1352634076889,0.1506033504410949,0.004804277429237828,0.0,0.08632847281304594,0.0,0.0,0.03921568766236305,0.0,5.0,495.0,0.1408428571973302,-0.1435994377097192,0.2822335752396432,0.20140712713538952,0.21745126352499153,0.11308590789852858,0.2563604306541012,0.16374098664785258,21.29950605934697,0.26867243156763526,0.20691352036675967,1.3114805862583365,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.856478479749697,-31.828769018827145]}"
0000000000000000032c,345.00499337911606,509.31203132867813,331.22551864385605,461.5672613978386,318.90385657548904,380.62152045965195,385.97028172016144,442.7455336153507,388.9746787548065,515.9617130756378,449.0280858874321,643.7739441394806,15,Upper Karoo Bioregion,Nama-Karoo,W_0003,10,,2023,-0.8922890710930644,0.04148663519614869,0.20791432445130786,0.0,0.0,0.0,1522.6340876263841,0.13336383469930105,0.006050695390312732,0.050338441349088894,0.06903206021468916,0.0,0.04998253588822524,0.0,0.0,4.0,455.0,0.12207113321176447,-0.16231447860031792,0.2877818336840369,0.16575414434498645,0.20475949578751262,0.0903023450447495,0.2727867343073346,0.14614123484091973,1.7103657446690463,0.22523680855921385,0.17544700277069758,1.2849127445647968,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.732656163943382,-31.031642278108954]}"
0000000000000000032d,345.00499337911606,509.31203132867813,331.22551864385605,461.5672613978386,318.90385657548904,380.62152045965195,385.97028172016144,442.7455336153507,388.9746787548065,515.9617130756378,449.0280858874321,643.7739441394806,5,Upper Karoo Bioregion,Nama-Karoo,W_0004,10,,2023,-0.5354405694142047,0.04378450102836108,0.24212526980635649,0.0,0.0,0.0,1521.003836930456,0.14061826873454544,0.00894012047643427,0.0443919396479067,0.06859663877841667,0.0,0.044277991597458044,0.0,0.0,4.0,460.0,0.12535401865018073,-0.22579582532961592,0.2997199982904988,0.15937461797996677,0.20789189974038147,0.08446092052068072,0.32153946186998766,0.14931703565789642,1.841577584566258,0.24077926508242564,0.18424189270114444,1.31135482267796,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.73360149336671,-31.03125879541836]}"
0000000000000000032e,308.83114218711853,437.36351972818375,293.2410882115364,408.2116609811783,258.2149630188942,310.52027732133865,339.7374990284443,381.3788950443268,351.6559566259384,472.78769662976265,439.28030401468277,593.5169557332993,10,Upper Karoo Bioregion,Nama-Karoo,W_0005,10,,2023,0.7288752728032888,0.058872040687285694,0.22091224540191642,0.0,0.0,0.0,1298.103415103415,0.1337325385609976,0.013513830610017414,0.0,0.09139419772436895,0.0,0.0,0.0,0.0,5.0,426.0,0.12093236426025014,-0.17996591432786094,0.2685465716639065,0.19408284250275917,0.1966102602262231,0.1103670373200625,0.2583366784125122,0.14308936607241346,1.4191912842691374,0.26250498213981305,0.1997894255543856,1.3105673873694028,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.759834384864135,-30.80672076187209]}"
0000000000000000032f,308.83114218711853,437.36351972818375,293.2410882115364,408.2116609811783,258.2149630188942,310.52027732133865,339.7374990284443,381.3788950443268,351.6559566259384,472.78769662976265,439.28030401468277,593.5169557332993,20,Upper Karoo Bioregion,Nama-Karoo,W_0006,10,,2023,0.16346765405303365,0.062369224166548706,0.2061618241801191,0.0,0.0,0.0,1297.1815117958593,0.13096255711138563,0.007701951696514568,0.0,0.0986868698521193,0.0,0.0,0.0,0.0,5.0,426.0,0.12422326461133558,-0.1505398135318398,0.2386772061519228,0.21122853851083043,0.18654512264261355,0.1277287543953527,0.22601778333899947,0.1434197342619623,0.9054374303964681,0.27823186932301147,0.21923257481552516,1.2415432342268495,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.759682775428317,-30.806051896714074]}"
00000000000000000330,308.83114218711853,437.36351972818375,293.2410882115364,408.2116609811783,258.2149630188942,310.52027732133865,339.7374990284443,381.3788950443268,351.6559566259384,472.78769662976265,439.28030401468277,593.5169557332993,90,Upper Karoo Bioregion,Nama-Karoo,W_0007,10,,2023,-0.16177098373904375,0.059851855572295075,0.1962467877761177,0.0,0.0,0.0,1295.0,0.14078068601480428,0.004668187953819687,0.0,0.09676770204003307,0.0,0.0,0.0,0.0,5.0,426.0,0.1366906879100823,-0.1234313029921861,0.2603094130754471,0.22276269432139284,0.2043080796006221,0.13066050590236405,0.22137853658717616,0.15712213759548999,0.5899022379935077,0.28136470031335165,0.22214086985818435,1.2466088692347208,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.760828764399054,-30.805503427284503]}"
00000000000000000331,308.83114218711853,437.36351972818375,293.2410882115364,408.2116609811783,258.2149630188942,310.52027732133865,339.7374990284443,381.3788950443268,351.6559566259384,472.78769662976265,439.28030401468277,593.5169557332993,15,Upper Karoo Bioregion,Nama-Karoo,W_0008,10,,2023,0.5029264115621968,0.061608326382484146,0.21117809818526162,0.0,0.0,0.0,1295.0288184438039,0.13837532009875742,0.009779736539214762,0.0,0.0975031415027397,0.0,0.0,0.0,0.0,5.0,426.0,0.13163147246202062,-0.1493190245686759,0.25554906050822224,0.2102133739492735,0.19934126472782332,0.12504258248364547,0.2301434999712949,0.1523452645935311,1.1311723132985467,0.2807065116654899,0.2255476987799924,1.230024419875241,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.76121224708965,-30.806172292442515]}"
00000000000000000332,313.44702062010765,446.124383687973,288.68402582407,398.81177374720573,261.9968401193619,318.67502853274345,338.17555794119835,381.8843257278204,368.0965667665005,471.90680372714996,470.4487361907959,627.0235015153885,0,Upper Karoo Bioregion,Nama-Karoo,W_0010,10,,2023,0.28265312698682526,0.0579080849957581,0.21797531764381212,0.0,0.0,0.0,1292.04375,0.1160511803813279,0.005145857518073172,0.0,0.08762415469122624,0.0,0.0,0.0,0.0,5.0,423.0,0.10418405820830513,-0.18994937410148297,0.2256180015965724,0.17386586322950637,0.16721313744067007,0.10960382410826594,0.24250043616988348,0.12328179358647998,0.616972548629229,0.23978195092999027,0.1843763033572872,1.270907976994148,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.705883721218495,-30.751329808586185]}"
00000000000000000333,286.8331972658634,427.85548201203346,272.3171233832836,377.1456709802151,253.86481994390488,307.4201236963272,319.6792817413807,376.7951145172119,344.32783353328705,442.1955401003361,415.9486775994301,628.2884934544563,10,Upper Karoo Bioregion,Nama-Karoo,W_0011,10,,2023,0.26211725906342404,0.0438775432582658,0.24653310727041494,0.0,0.0,0.0,1278.9774038461535,0.11547415809562572,0.010312338124136799,0.0,0.06838659966865984,0.0,0.0,0.0,0.0,5.0,413.0,0.10266598780066347,-0.2218260593139208,0.2556562375850402,0.14858634116557926,0.17799968890702494,0.0825328681940356,0.28809788549462184,0.12461388361855193,1.5848838004355248,0.22644841359355122,0.15430071203467932,1.4377757306855454,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.586901527809395,-30.74391878263537]}"
00000000000000000334,286.8331972658634,427.85548201203346,272.3171233832836,377.1456709802151,253.86481994390488,307.4201236963272,319.6792817413807,376.7951145172119,344.32783353328705,442.1955401003361,415.9486775994301,628.2884934544563,5,Upper Karoo Bioregion,Nama-Karoo,W_0012,10,,2023,0.12942441221062534,0.05319198958980413,0.1912284758299676,0.0,0.0,0.0,1276.8113482056256,0.15355573258535243,0.013794125039690507,0.0,0.07722589967972902,0.0,0.0,0.0,0.0,5.0,413.0,0.1388480410225523,-0.1344305889104664,0.2971148176116925,0.18560318258581063,0.221554171203642,0.09696692174840736,0.27895280713022164,0.1630185931545224,2.442520697757414,0.2480849986525558,0.16720765408500668,1.4853571975381485,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.58616577613558,-30.744476170267035]}"
00000000000000000335,278.5686571896076,431.10704877972603,273.17510893940926,364.26098468899727,245.2572415471077,286.91103541851044,314.6614994108677,366.7356563806534,341.33886459469795,422.940613090992,395.7728093266487,597.4168414473534,0,Upper Karoo Bioregion,Nama-Karoo,W_0013,10,,2023,0.8831894741472787,0.05232057247389986,0.23639760895643003,0.0,0.0,0.0,1257.0,0.11532576566986368,0.012801021493928198,0.0,0.07546211094469638,0.0,0.0,0.0,0.0,5.0,408.0,0.1002822133162307,-0.2178018909292907,0.25182718631872564,0.14957095318721988,0.17485016431932743,0.0893482752719671,0.29198930540542806,0.12202680364078537,0.9366986074387796,0.23624205484295902,0.17468871648017045,1.3497828216396244,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.507939766354976,-30.672613297689704]}"
00000000000000000336,278.5686571896076,431.10704877972603,273.17510893940926,364.26098468899727,245.2572415471077,286.91103541851044,314.6614994108677,366.7356563806534,341.33886459469795,422.940613090992,395.7728093266487,597.4168414473534,30,Upper Karoo Bioregion,Nama-Karoo,W_0014,10,,2023,0.7524537127960449,0.05270319138116275,0.21230290269908994,0.0,0.0,0.0,1258.5221153846155,0.11493244743189558,0.006889893839923808,0.0,0.0941508429984634,0.0,0.0,0.0,0.0,5.0,408.0,0.10781799260025415,-0.14657131054510295,0.2283304403894223,0.19546684382769927,0.17332144588805165,0.12674838708928574,0.2165850027965812,0.12781209800607313,1.4692209036877524,0.26284170327708123,0.2135473913154923,1.2315784096717837,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.507797075121267,-30.67355862711304]}"
00000000000000000337,293.47842371463776,434.52536764740944,271.76269951462746,353.7811744213104,258.91497614979744,299.2724604010582,309.8250703513622,361.6541594862938,331.48479574918747,412.4192293584347,404.82142928242683,618.6203326582909,70,Upper Karoo Bioregion,Nama-Karoo,W_0017,10,,2023,0.3780559164752426,0.06557318798637805,0.2334482734861401,0.0,0.0,0.0,1316.8805394990366,0.09723273418154675,0.0041604513609297365,0.0,0.1057805565611131,0.0,0.0,0.0,0.0,5.0,394.0,0.09231035257393569,-0.17772459032046314,0.17886763165107356,0.2022559584866714,0.1403465679270684,0.14182747488120043,0.18707703501847442,0.10779807204111463,0.7196218467287018,0.28989008086265167,0.24062312698002494,1.206809167227993,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.252558130822024,-30.68426938784341]}"
0000000000000000004c,230.03392165899277,346.26816576719284,256.90864607691765,286.3882045149803,237.57537326216698,219.53505066037178,233.9175704717636,304.92510414123535,240.94770443439484,319.8894627392292,337.7619605958462,547.8909441828728,85,Upper Karoo Bioregion,Nama-Karoo,W_0020,10,,2023,0.22647017870235786,0.05857987216094861,0.1595877593447918,0.0,0.0,0.0,1246.7784749034752,0.16015478517701956,0.011091897794509371,0.0,0.09382708052094149,0.0,0.0,0.0,0.0,5.556467181467181,297.0,0.1459499430990127,-0.10423608436015466,0.29510836615353025,0.2036497040533076,0.22582057667141026,0.11490969337580517,0.22887221599378874,0.16962004765062716,1.4865752035126263,0.2545288722947758,0.20298849284994097,1.2604125182946215,3.0,0.0,"{""type"":""Point"",""coordinates"":[24.01842165046192,-30.663708472885972]}"
0000000000000000004d,206.04281175136566,311.6837733387947,242.7319982945919,260.1372574567795,214.35633423924446,208.89956733584404,209.5520894229412,270.9503015577793,224.19202050566673,300.7512102127075,287.3586737513542,526.1636004447937,30,Upper Karoo Bioregion,Nama-Karoo,W_0021,10,,2023,0.7571271890709924,0.05663051817431508,0.2329241237439305,0.008755965326205794,0.0,0.0,1221.1118072289155,0.09897105259349549,0.007104895227106221,0.04288392903754511,0.08658359005149588,0.0,0.024369478717625858,0.008755965326205794,0.0,5.0,292.0,0.08873952316232475,-0.20554156176297061,0.2003869170884052,0.16329978117023605,0.1464140447507422,0.10882480418107596,0.23303128012691635,0.10648469076099167,1.2239209814531258,0.24762258208659751,0.20500806027148144,1.2154898222383244,3.0,0.0,"{""type"":""Point"",""coordinates"":[24.03847422789926,-30.603840582142404]}"
0000000000000000004e,203.93572536110878,295.0720899105072,237.75694236159325,258.25205597281456,207.5544584095478,210.51291173696518,206.01132237911224,264.27330392599106,224.80558437108994,302.4558587372303,285.2977204322815,561.3184285759926,90,Upper Karoo Bioregion,Nama-Karoo,W_0022,10,,2023,0.7355388624835211,0.1295351730659604,0.18156334783795272,0.0284155400148629,0.005088159363254789,0.0,1219.9597868217056,0.08725302433956039,-0.005241890992001854,0.06683434379222089,0.19819756791486529,0.0,0.02947636557988418,0.028925369239174003,0.0,5.0,294.0,0.08752008057885277,-0.08805142158945634,0.11401178553166201,0.34161120072700263,0.10482229091689109,0.2718588483425998,0.021552850730543912,0.09408812885454228,1.264415559553823,0.4067512119636517,0.3405387529511323,1.1847139853377675,3.0,0.0,"{""type"":""Point"",""coordinates"":[24.047668894271467,-30.590820007066352]}"
0000000000000000004f,190.07111757993698,240.23048442602158,188.885396361351,197.1647017300129,189.53854915499687,181.7758166193962,178.11724343895912,228.18122857809067,166.95022037625313,240.68388733267784,262.0230936408043,505.0107805132866,100,Upper Karoo Bioregion,Nama-Karoo,W_0025,10,,2023,1.0,0.11404175585292908,0.19706799196191582,0.008785258898713504,0.0,0.0,1076.7002409638555,0.06536721384489394,-0.0012269392627549456,0.0543321526248053,0.190156594493303,0.0,0.044556580625743754,0.04142672776996372,0.030918026578175023,5.0,253.0,0.06823118972132004,-0.08612251706511143,0.09213168726628086,0.31654504149793145,0.08373323089746108,0.26449145615818986,0.008639647797961909,0.07419599468808576,0.9274099469184875,0.37639435074415556,0.3194732753196395,1.1894407455605198,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.42799207997515,-30.490570497182777]}"
00000000000000000050,190.07111757993698,240.23048442602158,188.885396361351,197.1647017300129,189.53854915499687,181.7758166193962,178.11724343895912,228.18122857809067,166.95022037625313,240.68388733267784,262.0230936408043,505.0107805132866,70,Upper Karoo Bioregion,Nama-Karoo,W_0026,10,,2023,0.0,0.10020666319789938,0.20217672043302412,0.03138065722984794,0.0,0.0,1077.0,0.09180847612292965,0.005730379093800769,0.04923927496959263,0.1664415985519784,0.0,0.00978770904928801,0.03423902031001617,0.0,5.0,253.0,0.09218817684393563,-0.11843320359530268,0.13186856145800205,0.29144256335867974,0.11713922757597402,0.22580794334150703,0.07489693105213549,0.10119106263965949,0.0,0.3717725739636774,0.31375587560555357,1.1926710583588491,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.42747482425295,-30.491364217170293]}"
00000000000000000051,189.90959298610687,223.90108582377434,186.35234424471855,195.43575528264046,182.20856657624245,178.81731325387955,174.64644634723663,220.92041143774986,162.85341143608093,229.7469181716442,252.43926814198494,493.0700248479843,20,Upper Karoo Bioregion,Nama-Karoo,W_0027,10,,2023,-0.7118046208051112,0.06623525213461076,0.24223482206159117,0.03294117748737335,0.0,0.0,1064.0,0.08977848102412067,-0.003069278647163711,0.07516340166330338,0.10902497097632204,0.0,0.0712418332695961,0.03294117748737335,0.028104575350880623,5.0,248.0,0.08697518384212878,-0.1786892799753061,0.15980111222130183,0.21095192936605464,0.12935371310998772,0.15399740544939458,0.17093232876195877,0.10100757744174158,0.836011960826807,0.3043643066255121,0.24992376494111665,1.2192636713196963,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.312724317743573,-30.406899925015914]}"
00000000000000000052,189.90959298610687,223.90108582377434,186.35234424471855,195.43575528264046,182.20856657624245,178.81731325387955,174.64644634723663,220.92041143774986,162.85341143608093,229.7469181716442,252.43926814198494,493.0700248479843,55,Upper Karoo Bioregion,Nama-Karoo,W_0028,10,,2023,-0.701992497041473,0.06919763826880693,0.22303297667472272,0.03312157164091709,0.04117647185921669,0.0,1063.0,0.09420174633331314,-0.0016668126893642154,0.0688291183924226,0.11510136186040466,0.0,0.05758072161360791,0.037216275342200934,0.0,5.408981168517624,248.0,0.09233640209164151,-0.14472699313564386,0.1619998650208929,0.22250973239346786,0.1326963606158758,0.1595863399155643,0.15184394775641133,0.10575582200003847,1.5867863974670233,0.2973296569488522,0.23989661936596476,1.2401938568503887,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.313415478406853,-30.407390426131798]}"
00000000000000000053,189.88330230116844,237.85254806280136,150.4728528559208,212.23324418067932,183.7370813190937,194.68407833576202,221.50624310970306,220.38875624537468,165.70615988969803,270.5879433751106,276.61929777264595,528.7871210873127,100,Upper Karoo Bioregion,Nama-Karoo,W_0029,10,,2023,4.632679487995776E-5,0.08012354299936393,0.2539752331615194,0.02765626829835621,0.0,0.0,1025.6883561643838,0.08054987588667706,-0.027511677540722076,0.1062159464018394,0.11861586799651909,0.0,0.11398561773438977,0.023320607351660434,0.0,5.0,249.0,0.08531613705894836,-0.16215265645789542,0.14207893987632775,0.25356794358641205,0.11979075959371493,0.1864683463907055,0.13064358329469675,0.09733678907185153,1.0701691280255812,0.3512814860725356,0.30486835403743323,1.1457559954513543,3.0,0.0,"{""type"":""Point"",""coordinates"":[22.986853212757747,-29.936879460275353]}"
00000000000000000054,181.14865615963936,220.3539424240589,178.09474703669548,198.3996347784996,170.6736564040184,170.66839635372162,187.00422817468643,223.99797040224075,163.73042884469032,241.66219022870064,250.4295451939106,488.8857510983944,45,Upper Karoo Bioregion,Nama-Karoo,W_0037,10,,2023,-0.27755700587769183,0.04481266675190168,0.2619112869315011,0.029608649895344168,0.0,0.0,1067.4214596423394,0.10762573410601592,-0.02913211747993156,0.0,0.08159432845048827,0.0,0.19497948505412907,0.029608649895344168,0.010188686534935234,5.0,246.0,0.11419650904002428,-0.16495766621416116,0.20815540978360028,0.22345244957232255,0.1673242195526029,0.14750810330504088,0.1923992398886821,0.13124252943643458,1.958854152880872,0.3126017910924841,0.26485490558399793,1.1908613771790753,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.15329807777972,-30.278593751304065]}"
00000000000000000055,189.90959298610687,223.90108582377434,186.35234424471855,195.43575528264046,182.20856657624245,178.81731325387955,174.64644634723663,220.92041143774986,162.85341143608093,229.7469181716442,252.43926814198494,493.0700248479843,60,Upper Karoo Bioregion,Nama-Karoo,W_0038,10,,2023,0.5696999031945789,0.10767517357141443,0.22429354951896374,0.03276476143550089,0.0,0.0,1066.0,0.08671667468296823,-0.004213542645907126,0.058513471303148865,0.17907234410406425,0.0,0.07928696436318862,0.03265688350534162,0.021790712134189552,5.0,249.0,0.09005174068923379,-0.1373080106854208,0.12097899330868264,0.31855505264913236,0.1100389440503379,0.2521094894045667,0.06574631715689254,0.09753181044614558,0.5283453569811519,0.4212645396431557,0.3507755275703931,1.1963105834118974,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.347367073827794,-30.432521919669025]}"
00000000000000000056,189.90959298610687,223.90108582377434,186.35234424471855,195.43575528264046,182.20856657624245,178.81731325387955,174.64644634723663,220.92041143774986,162.85341143608093,229.7469181716442,252.43926814198494,493.0700248479843,90,Upper Karoo Bioregion,Nama-Karoo,W_0039,10,,2023,0.33842565958289306,0.10699989129481428,0.21800650909248326,0.010819784132426798,0.0,0.0,1065.437047756874,0.09178696811429213,-0.005582061036882111,0.060532242807281575,0.1762610909246444,0.0,0.07221607722654702,0.039961173409821624,0.0,5.0,249.0,0.09485114353236747,-0.13486905365794163,0.12903739768585837,0.3168711063370748,0.11691266321655755,0.24574747517726528,0.07321589348098247,0.10324476902618882,0.4397786502037656,0.4135862309979864,0.3412755588747946,1.2167017286777266,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.346528762829745,-30.4330124207849]}"
00000000000000000057,181.9927023947239,218.27120897173882,183.17962035536766,184.18845570087433,171.52426406741142,170.21953970193863,162.49006444215775,210.01587545871735,150.6568636894226,228.4428983926773,241.77107247710228,444.8790289759636,60,Upper Karoo Bioregion,Nama-Karoo,W_0041,10,,2023,0.4164126299857024,0.0737618579742766,0.16758417144331628,0.05142997534719507,0.0,0.0,1090.137283236994,0.15903032958679805,-0.0014440192552086014,0.04905581452052948,0.10279756441339136,0.0,0.05880294268975943,0.010085383308100333,0.0,5.0,242.0,0.14828764852531154,-0.09847467000414985,0.25783033110560255,0.2414641546620225,0.21104640852451784,0.14281916229309144,0.18997689271220122,0.16791407038997824,1.4056354793280308,0.2992310933840528,0.23585720794537393,1.2568142845910868,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.193635105909195,-30.56084147068403]}"
00000000000000000058,177.02167549729347,212.3907601237297,174.27791687846184,182.49459901452065,167.8901510834694,167.62195920944214,155.2807593345642,211.2137223482132,148.8874644935131,218.63613057136536,239.34899786114693,442.0753853023052,15,Upper Karoo Bioregion,Nama-Karoo,W_0042,10,,2023,-0.28965183628089275,0.050104652644933086,0.218468912594323,0.0,0.0,0.0,1124.0,0.1301476866893139,-0.004717279207573868,0.0784313753247261,0.0703642774495788,0.0,0.11372549086809158,0.0,0.0,5.0,240.0,0.11841736076763566,-0.17522472422750127,0.28103843200915785,0.16975957679074094,0.19971513550735773,0.09242030027064872,0.2602028924849324,0.14203822436946048,0.2686259952631403,0.22818135195618905,0.17683537697826643,1.2703310522166167,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.054725189892242,-30.570013841550967]}"
00000000000000000059,177.02167549729347,212.3907601237297,174.27791687846184,182.49459901452065,167.8901510834694,167.62195920944214,155.2807593345642,211.2137223482132,148.8874644935131,218.63613057136536,239.34899786114693,442.0753853023052,20,Upper Karoo Bioregion,Nama-Karoo,W_0043,10,,2023,-0.7367260375032713,0.04761426734690546,0.21793932372325883,0.03784087395135948,0.0,0.0,1123.2309913378247,0.1243787779471872,-0.006836198273009985,0.07118741946368407,0.06831527527159974,0.0,0.10616475948212349,0.03784087395135948,0.0,5.0,240.0,0.11627357616963241,-0.15490155368756514,0.2560538193058578,0.17388926956289888,0.18881955259516334,0.1013093250082076,0.2459863371666632,0.13795094119601803,1.3014381798100767,0.2379124259954467,0.18398335548807956,1.2929271502031285,3.0,0.0,"{""type"":""Point"",""coordinates"":[23.054774240003834,-30.57078080693216]}"
0000000000000000005a,179.35416767001152,192.56549817323685,161.10464105010033,186.01876679062843,164.13920897245407,159.4429670870304,151.86597365140915,194.87166556715965,139.01696637272835,209.89421316981316,242.69978284835815,418.9022628068924,45,Upper Karoo Bioregion,Nama-Karoo,W_0044,10,,2023,0.5557081738509998,0.052370403862292796,0.18154622868127548,0.02657941041727228,0.0,0.0,1127.9179932465029,0.16677539284914744,-0.014428911900468569,0.0,0.10306516895677177,0.0,0.15259904831691,0.026268915967360768,0.026507004435064995,5.0,238.0,0.17381820950281546,-0.0792939492626663,0.2691334827591473,0.2725477070478903,0.2308136187511772,0.15997455692843315,0.17925060143289048,0.19220171045750972,1.017861413254119,0.32412234065156603,0.2579357586675259,1.2463495074638808,3.0,0.0,"{""type"":""Point"",""coordinates"":[22.986616880401915,-30.5747806205771]}"
